2020-06-20 12:01:11.464660,8862,204,1849
2020-06-21 12:01:41.341280,8861,204,1849
2020-06-22 12:01:00.266352,8868,204,1849
2020-06-23 12:01:06.501423,8876,203,1849
2020-06-24 12:01:01.009650,8884,203,1849
2020-06-25 12:01:03.449821,8888,203,1849
2020-06-26 12:01:02.676710,8896,203,1849
2020-06-27 12:01:10.986101,8901,203,1849
2020-06-28 12:00:54.207844,8906,203,1849
2020-06-29 12:00:57.679646,8911,203,1849
2020-06-30 12:01:03.327451,8913,203,1850
2020-07-01 12:01:16.148532,8919,203,1850
2020-07-03 12:01:11.136583,8931,203,1850
2020-07-04 12:00:59.007835,8933,203,1850
2020-07-05 12:00:59.911846,8938,203,1850
2020-07-06 12:01:01.691831,8940,203,1850
2020-07-07 12:01:09.577973,8944,203,1850
2020-07-08 12:00:52.723813,8948,203,1851
2020-07-09 12:00:59.634686,8956,204,1851
2020-07-10 12:00:55.763313,8961,204,1851
2020-07-11 12:00:51.382439,8968,204,1852
2020-07-12 12:00:52.888793,8974,204,1852
2020-07-13 12:00:57.984896,8979,204,1852
2020-07-14 12:00:59.233234,8986,206,1852
2020-07-15 12:00:58.379904,8990,206,1853
2020-07-16 12:01:33.593058,8996,206,1853
2020-07-17 12:01:01.688220,8998,206,1853
2020-07-18 12:00:56.479976,9003,206,1853
2020-07-19 12:00:57.092542,9015,206,1853
2020-07-20 12:00:56.728561,9014,206,1853
2020-07-21 12:01:00.937118,9009,207,1855
2020-07-22 12:00:59.365775,9018,207,1856
2020-07-23 12:01:03.306130,9018,207,1857
2020-07-24 12:00:56.968478,9018,207,1858
2020-07-25 12:01:01.365214,9021,207,1858
2020-07-26 12:00:57.861430,9034,207,1858
2020-07-27 12:00:56.136172,9041,207,1859
2020-07-28 12:01:03.957276,9043,207,1860
2020-07-29 12:01:05.297707,9044,207,1861
2020-07-30 12:01:08.081689,9044,207,1861
2020-07-31 12:01:11.516665,9048,207,1863
2020-08-02 12:00:57.971928,9049,207,1863
2020-08-05 12:01:00.394095,9066,207,1863
2020-08-06 12:01:08.238929,9073,207,1863
2020-08-07 12:00:59.573913,9077,207,1863
2020-08-08 12:00:58.227154,9085,207,1863
2020-08-09 12:00:59.423785,9092,207,1863
2020-08-10 12:01:28.637646,9097,207,1863
2020-08-11 12:01:10.456932,9098,207,1864
2020-08-12 12:01:19.762191,9110,207,1864
2020-08-13 12:01:08.905715,9116,207,1864
2020-08-14 12:01:06.429627,9117,207,1864
2020-08-15 12:01:04.504170,9125,207,1864
2020-08-16 12:01:14.254793,9126,207,1864
2020-08-17 12:01:19.668726,9128,207,1864
2020-08-18 12:01:29.756151,9132,207,1864
2020-08-19 12:01:11.347699,9136,207,1864
2020-08-20 12:01:25.060397,9141,207,1864
2020-08-21 12:01:05.997666,9145,207,1864
2020-08-22 12:01:07.747828,9154,207,1864
2020-08-23 12:01:10.658664,9158,207,1864
2020-08-24 12:01:10.811416,9158,207,1865
2020-08-25 12:01:14.678083,9158,207,1865
2020-08-26 12:01:31.925065,9165,207,1865
2020-08-27 12:01:22.667378,9170,207,1865
2020-08-28 12:01:41.133811,9175,207,1865
2020-08-29 12:01:16.976464,9181,207,1865
2020-08-30 12:01:11.255054,9186,207,1865
2020-08-31 12:01:13.444373,9192,207,1865
2020-09-02 12:01:11.819418,9206,207,1866
2020-09-03 12:01:16.842477,9211,207,1866
2020-09-04 12:01:23.814762,9219,207,1866
2020-09-05 12:01:10.218003,9222,207,1867
2020-09-06 12:01:10.512868,9221,207,1867
2020-09-07 12:01:21.234985,9225,207,1867
2020-09-08 12:01:12.991472,9234,207,1867
2020-09-09 12:01:17.714821,9243,208,1868
2020-09-10 12:01:15.459518,9247,208,1868
2020-09-11 12:01:20.226405,9257,208,1868
2020-09-12 12:01:18.327419,9270,208,1868
